dataset,setting,learner,method,T,K,repeat,c,delta,target_mean,r_eg,boundary_ratio,B,expected_exploration_per_arm,expected_non_target_exploratory_pulls,cost,C,nK,target_cost,non_target_cost,target_budget_fraction,non_target_budget_fraction,normalized_cost,cost_over_sqrt_TKlogT,H,T0,xi,non_target_online_pulls,greedy_non_target_pulls,exploratory_non_target_pulls,success,individual_exploration_bound,all_greedy_target,online_ratio,allocation_json,online_counts_json,exploratory_counts_json,means_json,seed,trajectory_seconds,status
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,2500000,15,42,1.0,0.05,0.0008346800691394866,0.012296340919151518,0.06788036169682597,27,12.990788161510954,51.87320001253926,61486,61486,30742,30742,30744,0.49998373613505515,0.5000162638649449,1.000069864755225,2.6159695275978985,2438514,61486,378,46,0,46,1,1,1,0.9999811360525304,"[2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 30742]","[5, 3, 0, 4, 5, 8, 5, 2, 3, 2, 4, 1, 1, 3, 2438468]","[5, 3, 0, 4, 5, 8, 5, 2, 3, 2, 4, 1, 1, 3, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0008346800691394866]",1322833827,0.03737066600297112,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,2500000,15,43,1.0,0.05,0.0008346800691394866,0.012296340919151518,0.06788036169682597,27,12.990788161510954,51.87320001253926,61486,61486,30742,30742,30744,0.49998373613505515,0.5000162638649449,1.000069864755225,2.6159695275978985,2438514,61486,378,51,0,51,1,1,1,0.9999790856234576,"[2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 30742]","[3, 3, 4, 2, 4, 3, 4, 5, 2, 3, 4, 3, 7, 4, 2438463]","[3, 3, 4, 2, 4, 3, 4, 5, 2, 3, 4, 3, 7, 4, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0008346800691394866]",4196348320,0.03730229199572932,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,2500000,15,44,1.0,0.05,0.0008346800691394866,0.012296340919151518,0.06788036169682597,27,12.990788161510954,51.87320001253926,61486,61486,30742,30742,30744,0.49998373613505515,0.5000162638649449,1.000069864755225,2.6159695275978985,2438514,61486,378,51,0,51,1,1,1,0.9999790856234576,"[2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 30742]","[3, 7, 6, 2, 6, 4, 4, 2, 2, 3, 3, 1, 5, 3, 2438463]","[3, 7, 6, 2, 6, 4, 4, 2, 2, 3, 3, 1, 5, 3, 0]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0008346800691394866]",147396793,0.03709724999498576,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,2500000,15,45,1.0,0.05,0.0008346800691394866,0.012296340919151518,0.06788036169682597,27,12.990788161510954,51.87320001253926,61486,61486,30742,30742,30744,0.49998373613505515,0.5000162638649449,1.000069864755225,2.6159695275978985,2438514,61486,378,51,0,51,1,1,1,0.9999790856234576,"[2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 30742]","[1, 2, 2, 7, 2, 3, 8, 5, 1, 1, 6, 4, 2, 7, 2438463]","[1, 2, 2, 7, 2, 3, 8, 5, 1, 1, 6, 4, 2, 7, 6]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0008346800691394866]",2102230916,0.037430292009958066,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,2500000,15,46,1.0,0.05,0.0008346800691394866,0.012296340919151518,0.06788036169682597,27,12.990788161510954,51.87320001253926,61486,61486,30742,30742,30744,0.49998373613505515,0.5000162638649449,1.000069864755225,2.6159695275978985,2438514,61486,378,48,0,48,1,1,1,0.9999803158809012,"[2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 30742]","[4, 2, 5, 3, 4, 1, 5, 5, 2, 4, 3, 5, 3, 2, 2438466]","[4, 2, 5, 3, 4, 1, 5, 5, 2, 4, 3, 5, 3, 2, 5]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0008346800691394866]",1751312828,0.03652695800701622,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,2500000,15,47,1.0,0.05,0.0008346800691394866,0.012296340919151518,0.06788036169682597,27,12.990788161510954,51.87320001253926,61486,61486,30742,30742,30744,0.49998373613505515,0.5000162638649449,1.000069864755225,2.6159695275978985,2438514,61486,378,59,0,59,1,1,1,0.9999758049369412,"[2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 30742]","[5, 3, 7, 5, 1, 6, 4, 2, 2, 3, 5, 8, 4, 4, 2438455]","[5, 3, 7, 5, 1, 6, 4, 2, 2, 3, 5, 8, 4, 4, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0008346800691394866]",414223638,0.03749787498963997,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,2500000,15,48,1.0,0.05,0.0008346800691394866,0.012296340919151518,0.06788036169682597,27,12.990788161510954,51.87320001253926,61486,61486,30742,30742,30744,0.49998373613505515,0.5000162638649449,1.000069864755225,2.6159695275978985,2438514,61486,378,45,0,45,1,1,1,0.9999815461383449,"[2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 30742]","[2, 3, 5, 4, 3, 0, 2, 0, 8, 1, 2, 6, 5, 4, 2438469]","[2, 3, 5, 4, 3, 0, 2, 0, 8, 1, 2, 6, 5, 4, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0008346800691394866]",2514992682,0.03736424999078736,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,2500000,15,49,1.0,0.05,0.0008346800691394866,0.012296340919151518,0.06788036169682597,27,12.990788161510954,51.87320001253926,61486,61486,30742,30742,30744,0.49998373613505515,0.5000162638649449,1.000069864755225,2.6159695275978985,2438514,61486,378,44,0,44,1,1,1,0.9999819562241594,"[2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 2196, 30742]","[5, 3, 5, 0, 3, 3, 3, 7, 1, 5, 3, 3, 2, 1, 2438470]","[5, 3, 5, 0, 3, 3, 3, 7, 1, 5, 3, 3, 2, 1, 2]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0008346800691394866]",3820076614,0.036702417011838406,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,0,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,55,0,55,1,1,1,0.9999944289987026,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[2, 5, 3, 5, 5, 2, 2, 3, 5, 5, 4, 6, 4, 4, 9872497]","[2, 5, 3, 5, 5, 2, 2, 3, 5, 5, 4, 6, 4, 4, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",1329328169,0.15188566700089723,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,1,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,64,0,64,1,1,1,0.9999935173803085,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[5, 3, 4, 6, 0, 6, 5, 5, 7, 5, 4, 2, 10, 2, 9872488]","[5, 3, 4, 6, 0, 6, 5, 5, 7, 5, 4, 2, 10, 2, 0]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",2590691896,0.1490862499922514,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,2,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,58,0,58,1,1,1,0.9999941251259046,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[4, 5, 4, 2, 8, 4, 4, 2, 6, 3, 3, 6, 4, 3, 9872494]","[4, 5, 4, 2, 8, 4, 4, 2, 6, 3, 3, 6, 4, 3, 7]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",4217667182,0.14978054199309554,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,3,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,48,0,48,1,1,1,0.9999951380352314,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[4, 4, 2, 0, 6, 4, 7, 4, 2, 6, 2, 2, 1, 4, 9872504]","[4, 4, 2, 0, 6, 4, 7, 4, 2, 6, 2, 2, 1, 4, 9]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",2757616559,0.14786008300143294,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,4,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,64,0,64,1,1,1,0.9999935173803085,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[3, 9, 3, 7, 4, 4, 3, 5, 3, 3, 3, 6, 6, 5, 9872488]","[3, 9, 3, 7, 4, 4, 3, 5, 3, 3, 3, 6, 6, 5, 6]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",1579540983,0.1495467920030933,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,5,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,60,0,60,1,1,1,0.9999939225440393,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[2, 2, 5, 1, 5, 3, 4, 7, 5, 3, 3, 6, 8, 6, 9872492]","[2, 2, 5, 1, 5, 3, 4, 7, 5, 3, 3, 6, 8, 6, 4]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",3595054524,0.15061749999586027,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,6,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,47,0,47,1,1,1,0.9999952393261641,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[2, 2, 0, 6, 6, 3, 2, 4, 2, 2, 3, 7, 3, 5, 9872505]","[2, 2, 0, 6, 6, 3, 2, 4, 2, 2, 3, 7, 3, 5, 2]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",1166836002,0.15004304199828766,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,7,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,54,0,54,1,1,1,0.9999945302896354,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[3, 2, 7, 5, 4, 4, 4, 4, 1, 4, 2, 4, 7, 3, 9872498]","[3, 2, 7, 5, 4, 4, 4, 4, 1, 4, 2, 4, 7, 3, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",534271587,0.151436250002007,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,8,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,45,0,45,1,1,1,0.9999954419080295,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[4, 5, 5, 6, 2, 2, 1, 6, 1, 3, 4, 1, 2, 3, 9872507]","[4, 5, 5, 6, 2, 2, 1, 6, 1, 3, 4, 1, 2, 3, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",2701016505,0.14796679199207574,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,9,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,64,0,64,1,1,1,0.9999935173803085,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[0, 11, 5, 6, 6, 4, 6, 5, 2, 4, 2, 3, 8, 2, 9872488]","[0, 11, 5, 6, 6, 4, 6, 5, 2, 4, 2, 3, 8, 2, 4]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",3745305373,0.17469841700221878,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,10,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,52,0,52,1,1,1,0.9999947328715006,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[4, 4, 3, 2, 4, 4, 5, 3, 6, 5, 2, 5, 1, 4, 9872500]","[4, 4, 3, 2, 4, 4, 5, 3, 6, 5, 2, 5, 1, 4, 4]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",253603085,0.1538167499966221,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,11,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,66,0,66,1,1,1,0.9999933147984432,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[5, 8, 7, 2, 5, 4, 2, 7, 5, 2, 3, 6, 6, 4, 9872486]","[5, 8, 7, 2, 5, 4, 2, 7, 5, 2, 3, 6, 6, 4, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",1568104792,0.15523399999074172,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,12,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,56,0,56,1,1,1,0.99999432770777,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[3, 5, 3, 2, 6, 6, 5, 3, 5, 0, 5, 6, 4, 3, 9872496]","[3, 5, 3, 2, 6, 6, 5, 3, 5, 0, 5, 6, 4, 3, 7]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",820182303,0.16016579199640546,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,13,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,62,0,62,1,1,1,0.9999937199621739,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[4, 3, 9, 3, 5, 2, 6, 2, 4, 4, 3, 6, 4, 7, 9872490]","[4, 3, 9, 3, 5, 2, 6, 2, 4, 4, 3, 6, 4, 7, 4]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",3171356508,0.16366333300538827,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,14,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,67,0,67,1,1,1,0.9999932135075105,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[6, 4, 5, 4, 5, 5, 3, 2, 5, 8, 3, 5, 7, 5, 9872485]","[6, 4, 5, 4, 5, 5, 3, 2, 5, 8, 3, 5, 7, 5, 4]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",1348146180,0.15863583300961182,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,15,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,64,0,64,1,1,1,0.9999935173803085,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[2, 6, 4, 2, 8, 3, 8, 4, 4, 4, 6, 5, 4, 4, 9872488]","[2, 6, 4, 2, 8, 3, 8, 4, 4, 4, 6, 5, 4, 4, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",1149997904,0.16278366699407343,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,16,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,62,0,62,1,1,1,0.9999937199621739,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[4, 3, 8, 4, 3, 9, 4, 4, 5, 4, 3, 5, 1, 5, 9872490]","[4, 3, 8, 4, 3, 9, 4, 4, 5, 4, 3, 5, 1, 5, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",4158482062,0.1574467909958912,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,15,17,1.0,0.05,0.00039532045638721296,0.006371812928829596,0.06204206884332168,29,14.377082372630861,61.07679284758878,127448,127448,63720,63720,63728,0.49996861465068104,0.5000313853493189,1.000092135656988,2.591973342922518,9872552,127448,406,62,0,62,1,1,1,0.9999937199621739,"[4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 4552, 63720]","[7, 6, 4, 2, 7, 1, 8, 5, 3, 6, 2, 2, 4, 5, 9872490]","[7, 6, 4, 2, 7, 1, 8, 5, 3, 6, 2, 2, 4, 5, 6]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.00039532045638721296]",4201977368,0.1598443330003647,simulated
