dataset,setting,learner,method,T,K,repeat,c,delta,target_mean,r_eg,boundary_ratio,B,cost,C,T0,H,nK,total_target_ratio,online_ratio,non_target_online_pulls,greedy_non_target_pulls,exploratory_non_target_pulls,initialization_non_target_pulls,modified_reward_count,target_reward_sum,cost_definition,allocation_json,online_counts_json,exploratory_counts_json,initialization_counts_json,reward_sums_json,observed_reward_sums_json,means_json,seed,trajectory_seconds,status
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,28,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999989,999989,0,1000000,0,1.1e-05,1.1e-05,999989,999936,49,4,200165,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999950, 17, 8, 14, 11]","[13, 16, 7, 13, 10]","[1, 1, 1, 1, 1]","[200144.0, 7.0, 3.0, 11.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3554873531,0.012457541990443133,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,29,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989783,0.9999826459779502,17,0,17,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[3, 5, 5, 4, 979583]","[3, 5, 5, 4, 7]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",1579089224,0.009905250000883825,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,29,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999989,999989,0,1000000,0,1.1e-05,1.1e-05,999989,999943,42,4,200209,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999955, 12, 9, 13, 11]","[11, 11, 8, 12, 10]","[1, 1, 1, 1, 1]","[200191.0, 1.0, 7.0, 10.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3774102922,0.01507037499686703,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,30,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989784,0.9999836668027766,16,0,16,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[2, 3, 4, 7, 979584]","[2, 3, 4, 7, 6]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3661812999,0.008835291999275796,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,30,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999984,999984,0,1000000,0,1.6e-05,1.6e-05,999984,999946,34,4,200370,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999959, 4, 13, 8, 16]","[12, 3, 12, 7, 15]","[1, 1, 1, 1, 1]","[200350.0, 3.0, 9.0, 8.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",199847497,0.012323834002017975,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,31,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989777,0.9999765210289914,23,0,23,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[7, 5, 6, 5, 979577]","[7, 5, 6, 5, 2]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3486903782,0.010417917001177557,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,31,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999982,999982,0,1000000,0,1.8e-05,1.8e-05,999982,999932,46,4,199285,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999942, 11, 15, 14, 18]","[9, 10, 14, 13, 17]","[1, 1, 1, 1, 1]","[199261.0, 8.0, 7.0, 9.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3236248194,0.01107554099871777,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,32,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989786,0.9999857084524295,14,0,14,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[2, 2, 7, 3, 979586]","[2, 2, 7, 3, 3]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",195313469,0.009525959001621231,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,32,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999982,999982,0,1000000,0,1.8e-05,1.8e-05,999982,999931,47,4,200348,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999946, 13, 15, 8, 18]","[14, 12, 14, 7, 17]","[1, 1, 1, 1, 1]","[200334.0, 3.0, 6.0, 5.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",806058780,0.01259487500647083,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,33,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989781,0.9999806043282973,19,0,19,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[7, 4, 4, 4, 979581]","[7, 4, 4, 4, 3]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",652965395,0.008413583011133596,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,33,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999979,999979,0,1000000,0,2.1e-05,2.1e-05,999979,999937,38,4,200630,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999944, 14, 7, 14, 21]","[6, 13, 6, 13, 20]","[1, 1, 1, 1, 1]","[200608.0, 6.0, 4.0, 12.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",908237013,0.01113124999392312,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,34,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989787,0.9999867292772561,13,0,13,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[4, 7, 1, 1, 979587]","[4, 7, 1, 1, 8]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2063272478,0.008909666998079047,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,34,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999983,999983,0,1000000,0,1.7e-05,1.7e-05,999983,999941,38,4,199355,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999951, 9, 13, 10, 17]","[9, 8, 12, 9, 16]","[1, 1, 1, 1, 1]","[199334.0, 3.0, 8.0, 10.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3271800117,0.01248341699829325,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,35,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989787,0.9999867292772561,13,0,13,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[5, 3, 2, 3, 979587]","[5, 3, 2, 3, 4]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2424081182,0.010269916005199775,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,35,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999986,999986,0,1000000,0,1.4e-05,1.4e-05,999986,999948,34,4,199347,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999953, 8, 12, 13, 14]","[4, 7, 11, 12, 13]","[1, 1, 1, 1, 1]","[199327.0, 2.0, 7.0, 11.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3211006470,0.011497833009343594,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,36,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989787,0.9999867292772561,13,0,13,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[2, 5, 3, 3, 979587]","[2, 5, 3, 3, 6]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",717510211,0.009696792010799982,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,36,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999991,999991,0,1000000,0,9e-06,9e-06,999991,999940,47,4,200465,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999958, 7, 9, 17, 9]","[17, 6, 8, 16, 8]","[1, 1, 1, 1, 1]","[200445.0, 4.0, 4.0, 12.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",1874962412,0.013646667008288205,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,37,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989783,0.9999826459779502,17,0,17,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[3, 1, 6, 7, 979583]","[3, 1, 6, 7, 1]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",579509828,0.008574292005505413,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,37,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999983,999983,0,1000000,0,1.7e-05,1.7e-05,999983,999941,38,4,199959,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999952, 9, 9, 13, 17]","[10, 8, 8, 12, 16]","[1, 1, 1, 1, 1]","[199939.0, 4.0, 4.0, 12.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2801454996,0.011051333000068553,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,38,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989788,0.9999877501020825,12,0,12,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[1, 3, 3, 5, 979588]","[1, 3, 3, 5, 5]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3460051329,0.009516042002360336,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,38,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999989,999989,0,1000000,0,1.1e-05,1.1e-05,999989,999932,53,4,200270,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999952, 13, 8, 16, 11]","[19, 12, 7, 15, 10]","[1, 1, 1, 1, 1]","[200245.0, 6.0, 5.0, 14.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",1246504322,0.014019374997587875,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,39,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989784,0.9999836668027766,16,0,16,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[1, 3, 9, 3, 979584]","[1, 3, 9, 3, 3]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",932526385,0.008613957994384691,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,39,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999983,999983,0,1000000,0,1.7e-05,1.7e-05,999983,999932,47,4,199442,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999947, 10, 17, 9, 17]","[14, 9, 16, 8, 16]","[1, 1, 1, 1, 1]","[199417.0, 6.0, 12.0, 7.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2696160063,0.014763250001124106,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,40,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989782,0.9999816251531237,18,0,18,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[10, 4, 3, 1, 979582]","[10, 4, 3, 1, 2]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",4088787052,0.008788457998889498,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,40,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999987,999987,0,1000000,0,1.3e-05,1.3e-05,999987,999931,52,4,199536,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999943, 12, 11, 21, 13]","[11, 11, 10, 20, 12]","[1, 1, 1, 1, 1]","[199514.0, 4.0, 5.0, 13.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3697381342,0.015008040994871408,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,41,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989786,0.9999857084524295,14,0,14,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[1, 4, 3, 6, 979586]","[1, 4, 3, 6, 2]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",705181197,0.008742875012103468,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,41,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999990,999990,0,1000000,0,1e-05,1e-05,999990,999917,69,4,199940,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999936, 17, 24, 13, 10]","[18, 16, 23, 12, 9]","[1, 1, 1, 1, 1]","[199910.0, 5.0, 16.0, 9.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",4083743621,0.01160774999880232,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,42,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989786,0.9999857084524295,14,0,14,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[3, 2, 5, 4, 979586]","[3, 2, 5, 4, 2]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2464307160,0.008908959003747441,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,42,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999989,999989,0,1000000,0,1.1e-05,1.1e-05,999989,999932,53,4,200662,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999943, 12, 18, 16, 11]","[10, 11, 17, 15, 10]","[1, 1, 1, 1, 1]","[200627.0, 8.0, 14.0, 13.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3108432898,0.011430750004365109,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,43,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989786,0.9999857084524295,14,0,14,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[1, 5, 5, 3, 979586]","[1, 5, 5, 3, 3]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3329418852,0.008678207988850772,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,43,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999991,999991,0,1000000,0,9e-06,9e-06,999991,999927,60,4,200083,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999937, 17, 17, 20, 9]","[9, 16, 16, 19, 8]","[1, 1, 1, 1, 1]","[200048.0, 8.0, 11.0, 16.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",527849871,0.011145625001518056,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,44,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989783,0.9999826459779502,17,0,17,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[4, 4, 6, 3, 979583]","[4, 4, 6, 3, 4]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",1075175658,0.008885707997251302,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,44,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999986,999986,0,1000000,0,1.4e-05,1.4e-05,999986,999937,45,4,200018,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999950, 12, 13, 11, 14]","[12, 11, 12, 10, 13]","[1, 1, 1, 1, 1]","[199996.0, 4.0, 7.0, 11.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",608098000,0.01665441700606607,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,45,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.98978,0.9999795835034708,20,0,20,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[6, 7, 3, 4, 979580]","[6, 7, 3, 4, 8]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2264513387,0.00868520799849648,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,45,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999993,999993,0,1000000,0,7e-06,7e-06,999993,999936,53,4,199316,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999949, 12, 17, 15, 7]","[12, 11, 16, 14, 6]","[1, 1, 1, 1, 1]","[199294.0, 4.0, 9.0, 9.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",340964046,0.0123920409969287,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,46,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989785,0.9999846876276031,15,0,15,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[1, 4, 6, 4, 979585]","[1, 4, 6, 4, 3]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",757382170,0.010511874992516823,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,46,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999991,999991,0,1000000,0,9e-06,9e-06,999991,999940,47,4,200613,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999953, 10, 17, 11, 9]","[12, 9, 16, 10, 8]","[1, 1, 1, 1, 1]","[200598.0, 3.0, 7.0, 5.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2550753745,0.013158125002519228,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,47,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989783,0.9999826459779502,17,0,17,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[3, 7, 5, 2, 979583]","[3, 7, 5, 2, 6]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",3506463063,0.008997124998131767,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,47,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999987,999987,0,1000000,0,1.3e-05,1.3e-05,999987,999937,46,4,199933,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999949, 9, 21, 8, 13]","[11, 8, 20, 7, 12]","[1, 1, 1, 1, 1]","[199913.0, 2.0, 11.0, 7.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",1663742573,0.011559958991711028,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,48,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989783,0.9999826459779502,17,0,17,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[6, 6, 4, 1, 979583]","[6, 6, 4, 1, 8]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2793626757,0.01131179099320434,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,48,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999983,999983,0,1000000,0,1.7e-05,1.7e-05,999983,999922,57,4,200093,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999933, 19, 12, 19, 17]","[10, 18, 11, 18, 16]","[1, 1, 1, 1, 1]","[200061.0, 10.0, 6.0, 16.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",1998732283,0.01293804100714624,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,5,49,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,20400,20400,20400,979600,10200,0.989781,0.9999806043282973,19,0,19,0,0,,injected samples,"[2550, 2550, 2550, 2550, 10200]","[6, 2, 5, 6, 979581]","[6, 2, 5, 6, 5]","[0, 0, 0, 0, 0]",,,"[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",2289870956,0.00904183299280703,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,5,49,1.0,0.05,0.0007381586792901165,0.010198039027185569,0.07238241365054197,26,999993,999993,0,1000000,0,7e-06,7e-06,999993,999953,36,4,199699,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0]","[999964, 11, 8, 10, 7]","[10, 10, 7, 9, 6]","[1, 1, 1, 1, 1]","[199681.0, 5.0, 4.0, 9.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0007381586792901165]",1338439008,0.015337374992668629,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,15,0,1.0,0.05,0.0013809684374885807,0.019078784028338912,0.07238241365054197,26,38162,38162,38162,961838,19080,0.980875,0.9999552939268359,43,0,43,0,0,,injected samples,"[1363, 1363, 1363, 1363, 1363, 1363, 1363, 1363, 1363, 1363, 1363, 1363, 1363, 1363, 19080]","[1, 3, 3, 2, 4, 2, 8, 1, 3, 1, 7, 0, 6, 2, 961795]","[1, 3, 3, 2, 4, 2, 8, 1, 3, 1, 7, 0, 6, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,"[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.0013809684374885807]",3700898122,0.015180583010078408,simulated
